Happiness_Score,GDP_Per_Capita,Social_Support,Health_Life_Expectancy,Freedom_Life_Choices,Generosity,Perceptions_of_Corruption,Cluster_Labels
1.395986225055961,1.0857467233138356,0.9317585264326488,1.2062041495956228,1.3756995745646947,2.0327339241150675,1.5752859866836695,3
1.393342619660408,1.0164046155010598,0.6671224211362831,1.211629785102799,1.1554435035205337,0.04719235478352891,0.9766252719568482,3
1.3616193549137734,1.3107512671796682,0.16225532977453352,0.8576678029853828,1.533261777475756,0.39794254194970247,1.8176682061519946,3
1.3316584937641749,0.9142642328130873,0.6665541259924824,1.2632947918726256,1.233231565882087,2.53736757061001,1.9020577933267049,3
1.319321668584928,1.145256741212859,0.023559742734813243,0.6694306427401449,1.4748048761436268,-0.012245446201069212,1.946449801541885,3
1.2814299912486709,0.3668952772888576,0.5733537224092241,0.4984016548124435,0.1265225969475409,-1.3303710299004685,-0.1376432756062484,0
1.2602811480842482,0.4144293661200034,0.39194128372717696,0.8064886740221692,0.8747444529562891,0.23054285951567893,-0.3123943101338406,0
1.2285578833376145,1.0659346925101851,0.7104075679224098,1.1921541830210698,1.355838792685149,0.5478802715520925,0.9089201740881816,3
1.1580617394562056,0.5219170257786128,0.1582141198630645,1.0573635815032392,0.20755458701608678,0.9801475558313233,0.03720489679490009,0
1.1060708333436664,1.9592010067294863,0.013393574051273543,0.8094039408618456,1.5255160725427332,0.9138257157496393,3.8585117046220003,3
1.0743475685970327,0.9423805601103071,0.5873085253847665,1.4105157672763007,0.9277727405746756,-0.78544056917868,0.7926461394414177,0
1.073466366798515,0.3897382531035137,0.5489486031782421,0.768509225471936,0.2632971814913447,-0.8594020136242039,-0.3887446787490088,0
1.0126634427007999,0.6989192860555018,0.41697784200682597,1.0017305726460743,0.35531880419990614,-0.92362506129824,-0.9552527573287298,0
0.995039406730448,0.4098213440300996,0.42477611425786477,0.8671829100315498,1.2820228866995045,0.13030453412639906,1.172649500793247,3
0.9879897923423071,0.057319975067145056,0.5235331814693932,0.3779444485896894,0.825489713895016,-0.27593772429799374,-0.7155164853920442,0
0.9686033527749195,0.1763153690358347,0.6020210552187086,0.5712023461699263,0.9710030424658201,3.0174033700873153,-0.9032839949761662,0
0.9298304736401442,1.232242398845801,0.03022142469825093,0.4973084297475643,-0.6586403133571624,-0.670090938454333,1.946449801541885,3
0.8575719261617002,0.8249129595617996,0.7559343233313053,1.4503172576013317,0.32797712781239824,-0.29054531945522566,-0.5913742829872287,0
0.8302546704076545,0.9749077748625687,0.005721589609968951,1.125103045708505,-0.083207259700461,0.3096253574358644,-0.42322862386145754,0
0.8276110650121017,1.6235792908766067,0.2891430066041795,0.5162171743882455,0.9600796124320699,-0.45836476037077856,1.2747414059008064,3
0.804699818250644,0.2463967317293435,-0.32316343888827065,0.04362002782287299,1.2353500492825724,-0.39430961608935433,0.11141823219183207,0
0.7156984366003654,0.7798676954957888,0.34470964288688116,0.07046477663822966,0.9855676158441535,0.8526249291426166,-1.1021252221456947,0
0.6822127682566959,-0.3223366898480763,-0.15561108732446588,0.32368809351792815,-0.04282366987871794,-0.9231213511204044,-0.06896679900201946,0
0.6760443556670729,-0.3691808074572043,-0.09723454727519562,0.18958581889279835,1.1079762348284197,0.48701529173029373,-0.29277245967548954,0
0.5703001398449595,-0.6478552556642685,0.840042004613758,0.0011866993786897211,1.6434229143009689,0.09647200051510942,1.7815096922434683,3
0.5632505254568186,0.6741049638922234,0.6176491716732185,0.7757569027539103,-0.6120998811527603,-0.40253688232733553,-0.879582353828455,0
0.5562009110686778,0.9250327122424344,0.5770160688914933,1.594015618907064,0.5705434771679153,-0.9220299790684272,0.5414475984251012,0
0.5535573056731249,0.8606436121305715,-0.368185043058232,1.4898353192058384,-0.515642683824434,-0.2628412596742687,-0.44965012546874217,2
0.5456264894864661,-0.0771997713969423,-0.2378244514609172,0.7827616411325776,0.5016265640458922,-0.8518463609566702,0.5443617346317869,0
0.5288836116148976,-0.07795930153571688,-0.37266005265277563,-0.5565986390803177,0.9332661715705987,0.025800457536586545,-0.2632066970091001,0
0.5218340409264912,0.8767347267011977,0.3896365311995425,1.4456204388040745,-0.977207254705074,0.09529667676682639,-0.9310654268132376,2
0.47072433661246915,-0.5273813519341123,-0.3029258173784912,-0.23575971097948026,1.086857603429836,-0.0967008526848344,-0.3580491107052517,0
0.46984313481395207,-0.7413956399063779,-0.18652002875671847,0.08435278394391205,-0.541461700267843,-0.061860898717873536,-1.0559847322065026,2
0.46014991503025826,-0.33389370781687217,0.7274564222364207,0.25732528309806474,0.8541554424078265,1.0537731934916235,-0.41225204414960775,0
0.43988227366435345,0.5598408011602267,0.1517102976617932,0.18727789931138777,0.7051995783112347,-0.8278361758131744,-0.3916588149556946,0
0.4337138610747297,0.7137043836701661,0.6298359453124928,1.1172885109854827,1.3146607715882244,0.30559567601317994,-0.8450012708424501,0
0.42049583409696584,0.62068147784457,0.5780579433217937,0.5419686981387235,-1.3012028097667279,-1.5990164580794428,-1.1127132503633197,2
0.41608982510437786,-0.7444265849173839,0.21305460123979847,0.589989621358954,0.958490749881706,0.5143835447260267,0.6635499054852365,0
0.41256501791030703,0.0119297253901257,-0.3149863032080323,0.5374743284275549,0.03304451690114609,-0.5629685739679667,-0.6311036732717118,0
0.4028717981266132,0.33653654352008,0.5005172281454787,0.5614038104032347,-0.20250435619026483,-0.8934024506281053,0.6414996081879804,0
0.38348535855922633,0.5672579917969165,0.6476109545324706,0.7353075753533954,0.8027160173398037,-0.41378640963233015,-0.8037176745810679,0
0.3649801207903558,0.56555770557123,-0.013032150135442972,0.5122491723009078,0.796228161925819,0.9559694672952157,-0.19281758778616628,0
0.35528690100666277,0.46127348372913135,-0.878072074856885,0.7718293904837902,-1.0005767747166725,-1.3636998533339224,-0.9768173652582048,2
0.350880892014074,0.5817966711180032,0.1397445276895525,0.43070268042439463,0.04443136517875223,-0.2848366041064223,-0.14211161778983333,0
0.3173952236704054,0.5970499634904649,0.5108728285436184,0.29085085175434694,-0.28585343747809117,-1.8040265004585228,-0.9209630879633935,2
0.31122681108078165,-0.20937854407204112,0.2420376535736165,0.3643398700045312,0.625293032549196,-0.038438375448519316,-0.9895424266940662,0
0.29888998590153565,0.770577725827908,-0.013505729421943568,1.3205069036012818,0.5316163446840059,0.3761990526064664,0.17426643638268935,0
0.2936027751104298,0.7707502186334124,-0.5720135679679599,1.3205069036012818,-0.02150643066133898,0.7513791833976654,-0.6158530271233894,0
0.21958182403495086,0.10827927817902112,0.010615242237138495,0.08192339491084792,-0.8220945482258227,-1.1640627195184219,0.4756852580275581,2
0.20548259525866908,-0.23130977220045987,-0.8283778217267869,0.13723248523027037,-1.075650530221355,0.5559396343974619,-0.7523317394698413,2
0.1693533215194467,0.15554230688723153,0.4809110456843663,-0.23713636476488317,0.43780725160628575,-0.3953170364450256,1.78325817396748,0
0.06449030749585126,0.631794942884926,0.48479439583366896,0.7133620944213845,0.2576037573525418,-1.0920321640879347,0.2620790740774883,0
0.03805425354032273,-0.16529431135098385,0.04016658971475711,0.1639962544111915,0.3716708479473989,2.5057177811026743,-1.0561377243573535,0
0.003687383398136182,-0.648545226886286,-0.5117742827251222,0.6046469351917729,1.2212488941480946,-0.40530728830543117,-0.19864586019953792,0
-0.020986266960357325,0.40814569963377095,-0.4042402127371212,0.5437502500963037,-1.2036863707381589,-0.7920727531868484,0.31667055901606894,2
-0.06152154969216764,-1.0375904287868192,0.24244808895525,0.21643056770815502,0.16419187991241221,0.7003365520436605,-0.801774917109944,0
-0.07738318206548445,-0.593865007541386,-0.5368424129572044,-1.7708501511553683,-0.44109854916987284,0.46552365747597574,-0.821396767568295,1
-0.09060120904324832,-0.30784729418570533,0.09342847346982362,-0.09457171834124761,0.8082770362660762,2.208780631268602,0.28743205907565483,0
-0.12673048278247068,0.31674915454578767,-0.4307290808287045,0.17419968835005994,-0.26261632267902274,-1.1659936085334583,0.3476575406804947,2
-0.14259211515578749,-0.7390546661173893,-2.084531093192607,-0.33512172243179555,-1.9129148916567325,1.00600467829355,-0.19641168910774554,1
-0.1443545187528225,0.01634061284516711,-0.06452600455424204,0.40069972586605485,-0.022234659330255646,-0.8928147887539638,0.1755292287389198,2
-0.1443545187528225,0.19474745739544963,-0.5328959189030353,0.5173913790875598,-1.5052392422759262,-0.46575250964570053,0.17582064235958839,2
-0.1901770122757387,-0.012884596773152596,-0.40288261878248727,0.8873468390059804,0.7083773034119623,-1.1335882537593696,-0.9427219716399808,0
-0.19987023205943252,-1.047200742236351,-0.4995875090858476,-1.2073533649361865,0.5183758234309755,-0.17603520569393769,-0.0017473905011335398,1
-0.20427624105202047,0.3649485727695933,-0.5950610932443076,0.6942913905118326,-0.3925058361712512,-0.6665649672094839,-1.1498199180617856,2
-0.20515744285053758,0.06205120630383744,-0.2043266099291292,0.6111253059466103,-1.3829630285041905,-0.20625781636407223,-0.9586525829031967,2
-0.22366268061940733,0.6519273174702273,0.20519318508389392,1.12465765771911,0.6932831091835071,-0.6689995664023557,-1.1081477703061786,0
-0.22718748781347817,0.5366281979052039,0.06712903709284064,0.5139902344412701,-0.7498013021842768,-0.2906292711515314,-0.5977853826419374,2
-0.24921753277641795,-0.468265603304813,-0.12375498731921211,-0.06594541756831072,1.4265431761763308,0.2773039543580816,-0.020106448603254157,0
-0.26045285066524154,-2.1505065038218496,-1.4445349783403825,-1.7998316112822876,1.2628687447958393,0.37225607477095324,1.5706484391149462,1
-0.26331676155269973,-1.7418785536613528,-0.38782279747177767,-0.6425609045660375,0.3697509723657094,2.403548566698358,2.6656586173519425,1
-0.302089640687475,-0.39564613218745326,-1.3683529241944252,0.049045663330049165,0.04595402512285078,-1.2186313221172762,-0.3827221305885249,2
-0.3073768514785809,0.05707355677356735,-0.22743727911034364,0.5588529519185179,-0.4991582348644112,0.056343089680875286,-0.695408945565912,2
-0.3391001162252145,-2.001578793262931,-0.15185402498489678,-2.049258134344496,-0.4607607232306228,0.04878743701334153,0.3027798430975334,1
-0.34967453780742624,-0.0410994913878038,-0.8524987933858686,0.8738637298724758,-0.34848110300492513,-0.6225742783451766,-0.5899172148838857,2
-0.35848655579260214,-0.15553614692530524,-0.48998963554610847,0.7830045800358842,-2.102055737756272,0.2619407939340965,-1.1908121007024994,2
-0.40342784751700045,-1.2811256283296977,-0.10522225124083441,-2.1107621666982315,-0.6110406394525179,-0.4449324889618299,0.0017495729468895568,1
-0.41488347089772926,5.2363639678603334e-05,0.30833875368365843,0.28676138021535613,1.1039378758462453,-0.0003243053256271825,0.1697980941991043,0
-0.4228142870843873,-0.7508088187210475,-1.0618524099714333,-0.1957152817511431,1.2309806772690723,1.7213570825163753,1.1426338978643833,1
-0.4245766906814231,-0.16549144598584598,0.7142909180717124,0.02126964871868484,0.17405606824591982,0.9689819802226347,-0.9538928270989431,0
-0.4307451032710461,-0.45165701031767325,-0.004791870550337808,-2.1126246982902472,-0.6844593298005714,-0.2878588651734358,-0.9156205049178029,1
-0.439557121256222,0.6375118472959298,-0.45788095992138833,1.1527575908682162,-2.204404967042197,-0.12490862264362651,-1.077160788641753,2
-0.4554187536295388,0.32106147468339846,-0.8661694487895106,0.9800280306173702,-0.4687712385887061,0.013947483046380892,-0.7677766613652762,2
-0.48978562377172613,0.5558981084629828,0.40346504636535135,0.6544089205523662,-0.5882007402910404,-0.746151175307505,-0.9449561427317734,2
-0.5003600453539371,-0.739325726240325,-0.3816346947948406,0.39547653944496775,-0.05619659634427879,0.11242282281323612,-0.549896410978734,2
-0.5021224489509729,-1.2441136006343216,-0.6905662493552007,-0.0957054332233439,0.41172342473781587,0.10797338290902184,0.2511996322391945,1
-0.5435389334813003,-0.03503760136579139,-1.4840957018150978,0.5688944265885153,-0.9750887713045888,-1.28083952907997,-0.5952597979294765,2
-0.564687776645723,-0.7310707134054706,-0.46972044208389585,0.2539646282689929,-1.0922011817876427,-0.8761923528853898,0.04070186024292305,2
-0.5831930144145927,-1.2267164691077332,-2.0310166338180737,0.017058707728040506,-0.011708444934096604,-0.03910998901896672,0.008063534728041985,1
-0.5902426288027336,0.27956463404490683,-1.6729591212714159,0.4074210355241984,-0.7258359587162917,1.3766514174842284,-0.6433430453397923,2
-0.5946486377953216,-0.23724845307568343,0.4054540793686523,0.3096381269433751,-1.0508907554781879,-0.5383707269503295,-0.9252371543998661,2
-0.5981734449893924,0.22212452981193623,-0.80656160259534,0.020014464384935003,-0.923126345647071,-0.3161505868285341,0.12647460259304205,2
-0.6290155079375082,0.061952638986406516,0.34830884546428315,-1.2978885962350362,-0.5157088864306992,-0.8155792281525086,-0.34988952932653133,2
-0.636946324124167,-0.861894185465892,-1.2465167597541154,-0.7940333107775743,0.08905192180146486,0.11745992459159181,-0.7898269586625322,1
-0.6572139654900717,-1.5385095359716454,-0.13133225590321743,-1.063574023996019,-1.0020332320545058,-0.22674203026271902,-0.4280855175392672,1
-0.691580835632259,-2.0308532865399664,-0.8987832756531643,-1.0341784166959453,-0.8252722733265498,0.224498337381652,-0.6074991699975568,1
-0.6968680464233641,-0.6169297598202624,-2.186729503219371,-0.33257086394707835,-0.08016193981226391,0.40188827167608093,-0.3879675757605593,1
-0.7039176868632722,0.042451295875703135,0.07787203093202118,-0.8721970693355812,0.4742907588073176,-1.2412904202366244,-0.4427364044449569,2
-0.7100860734011287,-0.9222913092217955,-0.19043495085845397,-0.9257871760040756,-2.0467103589186046,-0.2204456530397743,0.21117882833404292,1
-0.7382845309536923,-1.549031597107415,-1.04609800570719,-0.8460627259023606,-1.097100174651264,2.0567441092585637,0.45548058032786987,1
-0.7391657327522094,-2.014274263748056,-0.23097333778287923,-2.021927507722527,-1.2175889180538408,0.2641235380380508,-0.47218611213377915,1
-0.7400469345507273,-1.4473347673478822,-0.42735088191833603,-0.6860064784406644,-0.18515927334879492,0.4375677426061012,0.40934009038867786,1
-0.7418093381477624,-1.3192711801755317,-0.66259349949925,-0.11615279091829875,-0.17973065963505253,0.890571095872897,-0.6390689789033197,1
-0.7435717417447982,-1.7363095002264957,-1.4848218567210647,-0.6351917578324103,0.16240440954325316,0.22139212461833255,0.24886832327384598,1
-0.7479777507373861,-1.3925313388561935,-0.374594149402203,-1.917777575384215,-0.01038439280879371,-0.01677883780158951,-0.3594090409350384,1
-0.8105430784321362,-1.0873915659188802,-0.6481019733323409,-0.9664389524906789,-1.1098772776604384,0.01780926107645355,0.48326201216494097,1
-0.8255235090069359,-1.307590953059947,-0.23867689417661775,-0.7412750789428691,0.08064419080579059,1.3309816946938027,-0.6456743543051409,1
-0.8695835989328163,-1.1214465740913235,-1.5226766276886552,-0.9495546987108845,0.33612004838301196,-0.30179484676022,1.517197538297066,1
-0.886326433104651,-0.31329313847377344,-0.9384692198618894,0.5363811033626762,-1.4001757061331301,-1.1612923135403264,-0.8340246911306002,2
-0.9021880654779678,0.2419858442743021,0.09560693818772523,-2.2255912883277205,0.5625991644160971,-0.9425141929670742,-0.0011645632597963344,1
-0.9242181104409076,-1.5383124013367833,-1.1533479281232906,-0.46549893387289387,0.1999412872955944,4.860814717572914,0.6360598872688337,1
-0.9330301284260843,-0.3781257915140762,-2.17447958567523,0.5337897550607414,-0.027795678256528466,-1.3550528286144117,2.510529433282701,1
-0.9374361374186723,-2.1667776172774467,-2.093276524016646,-1.5054393992931325,0.13618817746225284,0.9604189071994302,-0.5351314541981925,1
-0.955941375187542,-0.14811895628861543,-0.1746174026893442,0.4479513425591488,0.8427023915239551,1.606846968755087,-0.3212338566274543,0
-0.9726842093593767,-1.1651858212013722,-0.5894097137587375,-1.4714279528302372,0.5502854796507787,-0.08981681358774805,-0.6508226616036192,1
-1.0026450705089753,0.28784428870911893,0.10034273105272767,0.684533344562359,-0.6891597148453975,-0.819944716360417,-1.1281581722587544,2
-1.023793913673398,-0.0333865987988204,-1.0335323686387154,0.07973694478109043,-1.569588175565654,-0.8728342850331526,-0.5985624856303869,2
-1.1268945240999584,-0.8596517789943344,-1.2421282583658795,-0.7967866183483803,-0.3592059252198795,-1.0541699490539602,-0.4499415390894108,1
-1.165667403234733,-0.3389945664939314,-0.6755064280444911,-1.743479034716181,-2.0266509692202637,-0.7844331488230089,-0.5210464625325444,1
-1.1991530715784022,-1.5637920528927214,-0.12343926779487861,-1.5855687475670248,-0.1416641610325899,-0.2426089008645397,-0.013015383833651943,1
-1.2044402823695082,-0.5339607203726378,-1.299052488603215,-1.1617213409318021,0.031058438713191378,-0.7807392741855479,-0.07770920762207686,1
-1.2555499866835294,-1.686311228459573,0.1851134233362809,-1.0479449545499742,0.3131477440090044,0.6194071168047441,-0.5069614708668965,1
-1.279342435243505,-1.3069256236672868,-0.3099347908186956,-0.6560440136995425,-0.2796965950954321,-0.07092768191891391,-0.17222435859225327,1
-1.2863920496316459,0.4063222042612958,-0.5338115055236026,-0.6628463029921215,-0.6013088563315407,-1.2480144158243516,-0.13550624238801218,2
-1.3313333413560438,-2.035288815824366,-0.952550310647165,-1.2161396552724346,0.4432358653200281,-0.1931613517403474,0.3062768065455564,1
-1.3542445881175018,-1.0718425715941249,-1.411259207551352,0.05552403408488653,1.6715590219636591,1.5674736231876063,-0.5089042283380202,1
-1.3877302564611709,-1.5035181382836067,-0.2263006888227432,-0.8716522903839674,-0.5374895438919339,1.0652745758855362,-0.6546110386723107,1
-1.4758504363129321,-1.693161657021034,-1.2829192209097717,-0.5272459051299356,-1.4440680340869259,-0.02979135072900855,-0.42371431322923847,1
-1.478494041708485,-2.0128647511087916,0.15988743334203195,-2.147729369818021,0.5218183589567635,0.1802557934284272,-0.4076865640924665,1
-1.4881872614921787,-1.3637250403369556,-0.9905313694244887,-1.8112184989214473,-1.1582713828402647,-0.2771969997425828,-0.7010429422321712,1
-1.4978804812758721,-1.7771163696429695,-1.924650726070107,-1.4468506337790736,-0.21660551132474234,0.5850708730156191,-0.03370575090112125,1
-1.4987616830743902,-1.059620224232669,-0.9572861035121677,-1.804132780908344,0.38855251254501266,-0.12784693201433417,0.5280425718743462,1
-1.5586834053735874,-1.570248212184458,-0.7024057315177082,-1.3206843633286196,-0.09955930344795337,0.004964651541646306,0.03361079547332084,1
-1.5692578269557986,-1.4182081250469938,-2.4358006359660935,-1.1907120500596986,-1.164031009585333,1.2443435441060835,-0.2687794049071097,1
-1.6661900247927361,-1.6590573651898748,-0.9492352556416626,-0.6834151301387295,1.205161660825663,0.0789260959871703,4.148273981440126,1
-1.7388891555224693,-1.3227773269992538,-1.8374228457582027,-1.6159604004474628,-1.9433640592200483,0.21648266488448129,-0.134769176478834,1
-1.7763402496074374,-1.4999450730267292,-2.274752106603559,-1.1269405879417702,0.49341744086901324,-0.28777491347712975,-0.4347880308146445,1
-2.0706616503123194,-0.5720569885597562,-1.8926367663026868,0.5041107190401434,-1.6757771560149577,2.1400241919940455,0.6236262394536409,1
-2.159663031962598,-2.168601112649922,-2.078974429564337,-1.512160708951276,-1.929597948435551,-0.16461777499633126,-0.23546111427733532,1
-2.2178223506647603,-1.692077416529292,-2.9501077411054157,-1.2673187842356481,-0.30081522649401543,-0.42033464194419246,-0.17047587686824178,1
1.91237047898728,1.346506561577798,0.2821971770688419,0.8001317727189848,1.121746376931571,1.2158839190583732,3.1052074951937185,3
1.897390048412481,1.557317411733553,0.22378906506713875,1.0754220399823473,1.1625271823909051,0.5368825993360159,2.78950940613609,3
1.8903404340243402,1.309248115588844,0.34382562821874707,1.0928326613859727,1.0345575444803659,2.1819160884507043,0.24177725850424375,3
1.8876968286287874,1.6807976186453575,0.1658861043043691,0.8031685090103149,1.2321723241818447,1.3606166434897962,2.262342166346627,3
1.8127946757547904,1.2582888124769678,0.19032279548778464,0.8643891126435264,1.066334795487639,0.3193637542073522,2.770178969298407,3
1.8048638595681317,1.3424899433924808,0.0686444908096417,0.9319666175799216,1.0839446887541693,1.943157464156641,1.830370042642234,3
1.7475857426644874,1.4029363508071,-0.14282444658895754,0.8700576870540088,0.9410132618277061,2.1599207440185513,1.6941827439164503,3
1.7431797336718986,1.1466120418275367,0.31073822206859286,0.9455711961650799,1.1353841138221927,2.3265648611858207,2.857603055498981,3
1.724674495903029,1.3530366463576082,0.09598580161692515,1.0275225862137698,1.0486586996148437,2.1591651787517976,1.9277021919455397,3
1.705288056335642,1.3712223164236452,0.04193461905102455,0.9465834415955231,1.1400844988670185,1.3907553024636246,2.7568710806212082,3
1.6841392131712194,1.089935834304657,-0.24937978605152444,1.0193031533185704,-0.3022054812255839,0.8898994823024493,-0.36504303760129764,0
1.5537213469906126,1.3676985348254835,0.02990570517391743,0.8430914687869989,0.8843438308647359,0.9383396110709705,0.8608369266778656,3
1.5405033200128486,1.509586188267545,-0.08378489553858741,0.7351861059017424,0.4744172928709147,1.627750941135264,0.23138350603373117,3
1.525522889438049,0.427390968362192,-0.16681913043830607,0.6641669665018398,0.9419400983154184,0.07262971876422558,-0.18834924560258148,0
1.4832252031092037,1.1435810968165303,0.02138127801691163,0.7294365518568244,0.3857058004756108,0.04316267336084422,-0.020495000097478913,0
1.4435711221759113,1.3615134356566823,0.07382229100871118,0.8804230802617482,0.825489713895016,0.7357641678847628,1.560521029903128,3
1.4065606466381717,0.473594398408018,-0.11043162339233745,0.0677114690674238,-0.037858474408831715,-0.4963109271010587,0.16319271879728328,0
1.386293005272267,1.3061186032604064,-0.06904079375221167,0.8995342739885182,0.6856698094630148,0.21425623043232864,1.3368125071032142,3
1.3669065657048793,1.4490904971942102,0.27534606339080425,0.8791274061107809,0.8613715264907283,1.9539872329801056,1.6773778917912292,3
1.3351833009582457,1.9766967055735054,-0.10850573429390291,1.0041194718619206,0.9184381730912891,0.49389933082737986,2.218921536867008,3
1.319321668584928,1.145256741212859,0.023559742734813243,0.6694306427401449,1.4748048761436268,-0.012245446201069212,1.946449801541885,3
1.2532315336961073,0.5414579964593275,-1.1358254945227795,0.4615964109615246,-0.21766475302498473,-0.8355597318733199,0.570103271124178,2
1.2065278383746738,1.250526636229269,0.039029999427155966,0.8603401309217531,0.5984147744055446,2.3899483918967976,1.4486181995663931,3
1.1889038024043221,0.7918682663930245,-0.5319487603300348,0.8964570478799702,-0.2123685445237724,0.8317209567624402,-0.1005366079077824,0
1.1853789952102511,0.7089731524334737,-0.26911225632237007,0.4491255472584631,0.5249960840574908,0.2092191286539727,-0.39467008903593664,0
1.1404377034858537,0.6308831951986884,-0.026008222585551282,0.4036149927057318,0.08521217063808587,-0.8981876973175433,-0.5041444725337668,0
1.0928528063659027,1.019681978805644,-0.2097254137952329,0.6734796244619181,0.02788071361246421,-0.9871764954018285,-0.8256708340047676,0
1.0725851649999978,1.6711380215371103,-0.64159815113107,0.5365025728143293,1.0074806785179191,0.4116266684475687,1.8176682061519946,3
1.0479115146415043,0.7053015198591653,-0.13553132557685285,0.5037058208679661,0.8865285168714863,-0.30490105952353946,0.8653052688614504,0
0.9915145995363771,0.3325938508228361,-0.16628240724693905,-0.003388649966914344,0.2474747585939737,-0.5089036815469481,-0.688415018669866,0
0.9888709941408242,1.2309363818898384,-0.2187234202387386,0.9738735784002746,0.36842692024040613,-0.7998802609432999,0.5169688542889401,0
0.9853461869467541,0.4779313603749862,-0.0934143410307601,0.20942582932948728,0.5664389155794761,3.106895878349436,-0.9376708022150588,0
0.9016320160875806,1.464171296761168,-0.713740062441282,-0.01926065831626513,-0.20475524480328003,-0.5230915182226501,1.7020509116745022,3
0.9016320160875806,1.236875062765062,-0.46763669322329454,0.8026016515692665,-0.5706570496307752,0.3196156092962702,-0.5688382963221917,0
0.8981072088935106,2.289031892683289,-0.6147619915627199,0.48508050494780947,1.0381986878249494,0.8982946519330423,3.4545152885017907,3
0.8857703837142638,1.1019364052018927,0.1739369521748743,1.139922318810195,-0.2285219804524695,-0.3377261727791579,-0.6167272679853951,0
0.8804831729231587,0.38764369760810286,-0.7617294301399786,0.08346200796512195,-1.3234468854718189,-1.2293771392444353,0.3565942250476646,2
0.8531659171691123,-0.14984388434365967,-0.6414402913689032,-0.23094142273057,0.6211222683544912,0.5977475791578146,-0.3676657601873148,0
0.804699818250644,0.4965605833694632,-0.9335755672347195,-0.35670279500884716,0.7439281029763487,-0.4216778690850875,0.020011493175453882,0
0.7782637642951155,1.7786256811957197,-0.6212658137639906,0.1549265353544194,0.14360286936394992,-0.48044405649923816,1.086293931201791,0
0.7156984366003654,1.060513490051475,-0.2799414360070103,-0.28888235116914524,0.4936160486878089,0.8602645335064564,-1.092314296916519,0
0.6416774855248856,0.5872671572354287,-0.13051138513994978,0.08751098968689519,-1.4001757061331301,-1.4639381787232022,-0.4062294959891236,2
0.6363902747337805,0.9471857168350732,0.026274930644081873,0.4301763128005643,-1.1655536695294313,-0.6590932662382561,-0.9265970846296528,2
0.6275782567486038,-0.053346480578617184,-0.8354183671194249,-0.005777549182760471,-0.24679389978165137,-1.0754936799156662,-0.18193814594787264,2
0.5720625434419946,0.8774246979232154,-0.6128361024642854,0.10621728524148738,-0.1301449075424537,1.6610797645687176,-0.33075336823596124,0
0.5606069200612658,-0.4965544234075372,-0.5656044616239893,0.22149179486037146,0.3697509723657094,0.6787609660930365,0.36970783797775086,0
0.5562009110686778,-0.3928862472993829,0.2959625483297836,-0.3878799542665008,1.3141973533443683,1.0609930393739337,1.5393449734678781,3
0.5473888930835018,1.132541557264248,-0.10320164628509919,1.026793769503851,-1.4677023645235852,-0.42008278685527484,-0.9645779931901245,2
